"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type","direction"
"KRAS SIGNALING UP",0.0109741227475952,0.0329223682427855,0.160146983509279,0.38463802054247,1.48040560238131,105,"CFH;IGFBP3;KIF5C;FGF9;NAP1L2;ID2;ACE;ADAM8;PRDM1;IL7R;IL10RA;WNT7A;PCSK1N;CCND2;LCP1;EMP1;RABGAP1L;CXCR4;GALNT3;ERO1A;ABCB1;GFPT2;CDADC1;PLAUR;PPP1R15A;MAP4K1;RGS16;HDAC9;NIN","CD8_GZMK__naive_Tcm","Up with age"
"MITOTIC SPINDLE",0.00181459581462101,0.0067000460847545,0.45505986738723,-0.319769739650189,-1.502828132006,171,"SMC4;PCNT;SPTBN1;EPB41;RAPGEF6;MYO1E;RASA2;SEPTIN9;FLNB;LMNB1;CAPZB;NET1;SSH2;BCL2L11;CENPF;TIAM1;RANBP9;RHOF;RABGAP1;CENPE;TPX2;TLK1;ARHGEF11;TOP2A;EPB41L2;SMC1A;ARAP3;BIRC5;KPTN;ARHGEF7","CD8_GZMK__naive_Tcm","Down with age"
"MYC TARGETS V1",5.28271495522298e-05,0.000316962897313379,0.557332238758646,-0.343102561682938,-1.64171150832208,197,"SERBP1;PPM1G;LSM2;RAD23B;NOP16;EIF3B;CCT2;PSMA4;PCBP1;IMPDH2;SET;COX5A;PRDX3;CCT3;CYC1;PSMA7;HDAC2;C1QBP;TRIM28;NME1;APEX1;MCM5;SMARCC1;PWP1;RACK1;MRPS18B;CTPS1;PSMD8;PSMB3;CBX3;HDDC2;AIMP2;SNRPD3;PSMC4;HPRT1;HNRNPD;PSMB2;SLC25A3;MYC;NCBP2;SNRPD1;COPS5;VDAC1;CCT5;PRPS2;TFDP1;LSM7;TYMS;HDGF;KPNA2;PPIA;PSMC6;KPNB1;EXOSC7;MCM4;UBA2;EIF2S2;STARD7;U2AF1;PSMA2;UBE2E1;PCNA;ACP1;CCT4;XRCC6;SNRPG;IARS1;EIF4G2;MRPL23;CAD;SF3A1;RSL1D1;DHX15;SNRPB2;ILF2;HNRNPA2B1;EIF3D;CCT7;PHB2;YWHAE;NOLC1;NPM1;MCM7;EIF4A1;ORC2;RFC4;GNL3;FAM120A;VDAC3;RAN;CLNS1A;DDX21;MCM2;CDK2;RPS5;PSMA1;EIF3J;NHP2;RUVBL2;POLE3;PSMD1;PSMD3;G3BP1","CD8_GZMK__naive_Tcm","Down with age"
"MYC TARGETS V2",0.00422591795086332,0.0144888615458171,0.407017918923954,-0.420547270834619,-1.63477954469147,57,"NOP16;NDUFAF4;TMEM97;MCM5;PES1;TFB2M;SLC19A1;CBX3;AIMP2;MRTO4;MYC;IPO4;TBRG4;PLK4;GRWD1;MCM4;HK2;IMP4;PPRC1;NIP7;EXOSC5;WDR43;NOC4L;BYSL;NOLC1;TCOF1;NPM1;GNL3","CD8_GZMK__naive_Tcm","Down with age"
"MYOGENESIS",0.0135602601356026,0.0349230717885392,0.145392780236481,0.391841379989571,1.47288417958133,90,"IGFBP3;SORBS3;ITGB1;ADCY9;FHL1;NAV2;CHRNA1;SGCD;FXYD1;CLU;SVIL;BHLHE40;PRNP;PSEN2;GABARAPL2;GNAO1;SORBS1;GADD45B;TPM3","CD8_GZMK__naive_Tcm","Up with age"
"OXIDATIVE PHOSPHORYLATION",3.61955918202096e-10,1.73738840737006e-08,0.814035837847908,-0.443399380153797,-2.12345517216669,198,"ATP5F1C;SLC25A5;ATP5F1B;TIMM8B;NDUFS2;UQCRC2;UQCRH;ATP5MC3;TIMM13;NDUFV2;COX5A;LDHB;ETFB;NDUFB6;PRDX3;UQCRFS1;CYC1;MRPL15;ATP5F1E;BDH2;MRPL35;COX6B1;IMMT;PDHB;NDUFA2;ATP5MF;COX6C;MRPS30;CS;SLC25A20;ATP5MC2;IDH2;ATP5F1A;ATP6V1D;UQCR10;COX7B;ALAS1;IDH3B;MRPS11;NDUFB4;MDH2;ATP6V1F;SLC25A12;ETFA;AIFM1;ATP5PF;NDUFA7;NDUFS7;NDUFS6;SLC25A3;VDAC2;NDUFB2;ATP5PB;ECH1;NDUFS3;OXA1L;NDUFB5;MRPS12;FXN;VDAC1;MDH1;PMPCA;PDP1;ATP5PO;TIMM50;SDHD;SUCLG1;MRPS15;NDUFV1;SUCLA2;COX6A1;DECR1;TOMM22;NDUFB3;NDUFS8;NNT;COX5B;SLC25A6;TIMM17A;FH;MTX2;HTRA2;MRPL34;NDUFA8;ACAA1","CD8_GZMK__naive_Tcm","Down with age"
"P53 PATHWAY",0.0138237159162968,0.0349230717885392,0.137749272114041,0.345394475905092,1.40571661699347,162,"S100A4;ZNF365;PERP;STOM;CGRRF1;IER5;ISCU;CD82;CCND2;FOS;DDB2;UPP1;F2R;RXRA;GLS2;SEC61A1;FAS;S100A10;MAPKAPK3;RPS12;CEBPA;RHBDF2;ATF3;TP63;CASP1;SESN1;FBXW7;IER3;TSPYL2;PPP1R15A;DDIT4;NINJ1;RGS16;KIF13B;RPS27L;DRAM1;TNFSF9;NDRG1;TGFB1;IFI30;CDKN2A;RPL36;IRAK1;PROCR;FOXO3;HINT1;BTG2;JUN;CCNG1","CD8_GZMK__naive_Tcm","Up with age"
"PROTEIN SECRETION",0.0126494300806227,0.0349230717885392,0.150964206987421,0.398290254560325,1.48790452696486,87,"CD63;TPD52;RPS6KA3;TMED10;ANP32E;GALC;LMAN1;GOLGA4;TMED2;ATP1A1;KIF1B;ARFGAP3;PAM;IGF2R;PPT1;SEC24D;DOP1A;RAB9A;SOD1;USO1;ARFGEF1;MON2;CLTC;ARF1;SCRN1;LAMP2;GOSR2;SEC22B;ARCN1;AP2B1","CD8_GZMK__naive_Tcm","Up with age"
"TNFA SIGNALING VIA NFKB",3.37448339873728e-05,0.000269958671898983,0.557332238758646,0.441531450801938,1.78669377807647,155,"DUSP1;ID2;KLF6;IER5;SQSTM1;CLCF1;IL7R;BHLHE40;TNF;RHOB;AREG;FOS;IL15RA;CEBPB;CCL5;RIPK2;ATP2B1;TANK;FOSB;FOSL2;ATF3;GADD45B;CFLAR;SOD2;EGR1;GFPT2;ICAM1;PHLDA2;TIPARP;IER3;PLAUR;PPP1R15A;SLC16A6;KLF2;B4GALT1;MSC;NINJ1;PHLDA1;FOSL1;DUSP2;CD83;DRAM1;TNFSF9;TRAF1;TGIF1;MAP3K8;NFKBIA;TNFRSF9;IFIH1;CSF1;B4GALT5;ZFP36;PNRC1;BTG2;JUN;IER2;BIRC3;DUSP5;NFIL3;TNIP2;CD44;CDKN1A;TNFAIP3;NR4A2;PER1;SMAD3;RNF19B;EIF1;LITAF;DUSP4;MAFF;MCL1;JUNB;SERPINB8","CD8_GZMK__naive_Tcm","Up with age"
"E2F TARGETS",0.000205378747858942,0.00140831141388989,0.518848077743792,-0.33945618272513,-1.65127817904417,182,"EZH2;SMC4;CENPE;LBR;KPNA2;HMGA1;LMNB1;SMC6;CKS2;NASP;UBE2S;CTPS1;RRM2;SRSF2;GSPT1;HMGB3;MTHFD2;DDX39A;TFRC;IPO7;TOP2A;MELK;BRMS1L;CCNE1;TACC3;CCP110;MCM5;UBE2T;ING3;CDKN1A;CDK1;JPT1;TUBG1;LIG1;CIT;RACGAP1;BUB1B;PPM1D;H2AX;PCNA;TIMELESS;ORC6;HELLS;DCK;UBR7;WDR90;MCM4;SNRPB;MSH2;XPO1;DONSON;TRIP13;POP7;RPA3;MCM6;SMC3;MLH1;CHEK2;SHMT1;DNMT1;GINS4;SLBP","CD8_Tem","Down with age"
"EPITHELIAL MESENCHYMAL TRANSITION",0.00113440384606952,0.00605015384570408,0.45505986738723,0.435149290587712,1.69912856535789,79,"VIM;IGFBP3;FAS;IL15;TGFBI;LOXL1;SGCD;TIMP1;AREG;LGALS1;SGCB;CAPG;ENO2;CD59;SNTB1;TPM4;LAMA2;ITGB1;NOTCH2;MAGEE1;NT5E","CD8_Tem","Up with age"
"G2M CHECKPOINT",1.40262880287905e-08,1.68315456345486e-07,0.747739663149885,-0.428464558726681,-2.07137949122208,176,"H2BC12;EZH2;SMC4;CENPE;LBR;KPNA2;HMGA1;LMNB1;SLC12A2;KNL1;CKS2;NASP;RBM14;TOP1;NUSAP1;FBXO5;KIF11;UBE2S;KIF23;SRSF2;GSPT1;HMGB3;DDX39A;RAD23B;TOP2A;NUP50;NDC80;POLQ;TACC3;TLE3;SS18;UPF1;MCM5;MAP3K20;SLC7A5;CDK1;JPT1;ATF5;KIF5B;RACGAP1;CCNF;DBF4;SLC38A1;HIF1A;CENPF;H2AX;TGFB1;CUL3;KIF20B;LIG3;AMD1;ORC6;ABL1","CD8_Tem","Down with age"
"IL6 JAK STAT3 SIGNALING",0.00545823849265735,0.0218329539706294,0.407017918923954,-0.427695931475948,-1.68214110726905,51,"CD38;BAK1;IRF9;STAT1;STAT2;TNFRSF1B;IL2RG;IL6ST;STAT3;MYD88","CD8_Tem","Down with age"
"INFLAMMATORY RESPONSE",0.0108292079207921,0.0381288614298323,0.245188063659135,-0.320512529940298,-1.45577363673029,113,"CHST2;LY6E;CCL5;IRF7;BTG2;NAMPT;GCH1;TNFRSF1B;CD69;TNFSF9;RGS1;SPHK1;CD55;PTGER4;SERPINE1;CXCR6;NFKB1;RHOG;ADRM1;CCR7;CDKN1A;BST2;HIF1A;PDE4B;RELA","CD8_Tem","Down with age"
"INTERFERON ALPHA RESPONSE",5.05967804856611e-12,8.09548487770578e-11,0.887074988399873,-0.579337113726407,-2.54915776425559,93,"IFI27;LY6E;GBP4;UBE2L6;IRF7;PLSCR1;IRF9;STAT2;LAP3;PARP12;USP18;OAS1;GBP2;TAP1;ISG15;LGALS3BP;HELZ2;PARP9;ISG20;EPSTI1;PSME2;IFI44L;SAMD9L;PSME1;RNF31;PSMB8;SAMD9;WARS1;RSAD2;SP110;CNP;TRAFD1;MX1;CD74;IFIT3;IFI35;TRIM25;BST2;PARP14;IFIH1;CMPK2;ADAR;DDX60;PSMB9;OASL","CD8_Tem","Down with age"
"INTERFERON GAMMA RESPONSE",9.72294244907739e-16,4.66701237555715e-14,1.01754479730988,-0.528004679195909,-2.5525986723522,176,"IFI27;CD38;TNFAIP3;APOL6;JAK2;LY6E;CCL5;GBP4;UBE2L6;IRF7;PLSCR1;IRF9;STAT1;NAMPT;RNF213;GCH1;STAT2;LAP3;PARP12;USP18;TAP1;CD69;ARID5B;ISG15;LGALS3BP;HELZ2;XAF1;STAT3;GPR18;ISG20;ISOC1;EPSTI1;IRF8;PSME2;MYD88;IFI44L;MTHFD2;SAMD9L;IFIT1;PSME1;OAS2;RNF31;PSMB8;PSMB2;PELI1;NFKB1;ZNFX1;WARS1;SPPL2A;RSAD2;SP110;SAMHD1;TOR1B;NUP93;NLRC5;CDKN1A;TRAFD1;MX1;CD274;CD74;IFIT3;AUTS2;CD86;IFI35;BANK1;TRIM25;BST2;HIF1A;PARP14;IFIH1;PDE4B;RBCK1;CMPK2;ADAR;DDX60;ST3GAL5;PSMB10;PSMB9;CASP3;NCOA3;OASL;TAPBP","CD8_Tem","Down with age"
"MITOTIC SPINDLE",1.4956645627025e-05,0.0001196531650162,0.593325476396405,-0.365786796111425,-1.76161908938026,170,"SMC4;CENPE;BCL2L11;LMNB1;ATG4B;EPB41;TBCD;PPP4R2;PCNT;WASF2;NET1;NUSAP1;BCR;FBXO5;KIF11;SPTAN1;PREX1;KIF23;ECT2;TOP2A;MAPRE1;NDC80;ARHGEF7;SEPTIN9;RANBP9;FGD6;PIF1;TUBA4A;RALBP1;RASA1;CDK1;GEMIN4;KIF5B;RACGAP1;EZR;HOOK3;STAU1;PXN;CENPF;MYO9B;TLK1;KIF20B;MYH9;ABL1;ARF6;PRC1;CSNK1D;ARHGAP4;KATNB1;RHOF;CDC42EP4;CYTH2;CEP57;TRIO;INCENP;AKAP13;CEP192;SPTBN1;SMC3;PLEKHG2;RASA2;CLASP1;SAC3D1;TPX2","CD8_Tem","Down with age"
"MTORC1 SIGNALING",0.00134424116120656,0.00645235757379146,0.45505986738723,-0.308459528447782,-1.50587181615725,188,"BTG2;NAMPT;NFKBIB;PHGDH;PGK1;SLC2A3;GGA2;IFRD1;LDHA;RRM2;MTHFD2;DDX39A;TXNRD1;TFRC;PNO1;TM7SF2;NFYC;PSMA4;GAPDH;SLC6A6;SHMT2;HPRT1;DDIT3;WARS1;MAP2K3;ETF1;CDKN1A;TUBA4A;SLC7A5;HSPD1;PSMC4;TUBG1;ACLY;CCNF;CYB5B;NUFIP1;SLC1A5;SLA;TMEM97;HK2;EEF1E1;CACYBP;HSPE1;SRD5A1;PSMC6;TRIB3;HSPA5;PITPNB;MCM4;UBE2D3;PDK1;MTHFD2L;TPI1;RPN1;NFIL3;FDXR;STIP1;ABCF2;YKT6;IMMT;RIT1","CD8_Tem","Down with age"
"NOTCH SIGNALING",0.0111209179170344,0.0381288614298323,0.181914998907505,0.585111231789181,1.68454709754805,19,"TCF7L2;ARRB1;APH1A;NOTCH2;NOTCH1;CUL1;MAML2;SKP1","CD8_Tem","Up with age"
"OXIDATIVE PHOSPHORYLATION",0.000433994058559466,0.00260396435135679,0.49849310876659,-0.319736386667905,-1.56945102230334,198,"PDP1;SLC25A5;ATP6V1F;VDAC2;IDH2;ATP6V0B;CYCS;CPT1A;LDHA;TIMM13;FDX1;BDH2;SLC25A4;LDHB;VDAC1;UQCRC2;UQCRC1;BCKDHA;ATP5F1B;ISCA1;SLC25A12;PRDX3;NDUFB2;NDUFA6;OAT;TIMM17A;AIFM1;MRPS22;ATP5F1C;SLC25A20;COX7B;NDUFB6;MRPS30;POLR2F;NDUFS2;ACAA1;TIMM50;NDUFA8;ECH1;ACO2;NDUFS7;SLC25A11;ATP5PO;GRPEL1;AFG3L2;PMPCA;COX6A1;UQCRH;ATP6V0C;NDUFA7;ATP5MC3;NDUFB4;ACADVL;PDHB;CS;NDUFS6;POR;RETSAT;MRPL15;IMMT;TOMM22;ETFB;CASP7;TIMM8B;CYB5A;MDH2;NDUFV1;NDUFS8;COX5A","CD8_Tem","Down with age"
"P53 PATHWAY",0.00419845900608413,0.0183205483901853,0.407017918923954,-0.302651070819791,-1.4470467957008,162,"BAK1;BTG2;SLC35D1;NUDT15;SLC3A2;GADD45A;TAP1;TNFSF9;SERTAD3;IP6K2;IRAG2;SPHK1;H2AC25;TRAF4;SLC19A2;PLK3;LDHB;ADA;COQ8A;CCP110;VWA5A;RHBDF2;DDIT3;WRAP73;H2AJ;HMOX1;TSPYL2;CDKN1A;TRAFD1;HEXIM1;CTSD;ABHD4;MXD4;KLF4;PPM1D;MKNK2;TGFB1;BAIAP2","CD8_Tem","Down with age"
"TNFA SIGNALING VIA NFKB",8.23394000255831e-13,1.97614560061399e-11,0.921426003494898,-0.50711933775711,-2.41078794272523,156,"TNFAIP3;SIK1;MCL1;CEBPD;CCL5;DUSP5;BTG2;NAMPT;DUSP2;GCH1;TIPARP;GFPT2;NR4A3;GADD45A;JUNB;TAP1;CD69;IL6ST;TNFSF9;NFAT5;SLC2A3;FOSL2;SPHK1;BTG3;PTGER4;ZFP36;REL;SERPINE1;KDM6B;BIRC2;NFKB1;PMEPA1;GADD45B;KLF10;BCL6;CCL4;MAP2K3;LITAF;RELB;CDKN1A;PANX1;NFKB2;ZC3H12A;KLF4;PER1;IFIH1;PDE4B;CEBPB;RELA;ETS2;ID2;SNN;NR4A2;PFKFB3;DUSP4;BCL3;MAFF;ATP2B1","CD8_Tem","Down with age"
"UV RESPONSE UP",7.05544449887815e-08,6.77322671892302e-07,0.704975715167238,-0.467995989202419,-2.14001229434537,118,"BAK1;BCL2L11;BTG2;CHKA;GCH1;ATP6V1F;JUNB;TAP1;IL6ST;CDKN1C;CEBPG;E2F5;TFRC;BTG3;FKBP4;NPTX2;DNAJB1;NAT1;HSPA13;CCNE1;SLC25A4;TST;MARK2;AGO2;ARRB2;HMOX1;CNP;TUBA4A;GRINA;CYB5B;STK25;ABCB1;CDC5L;BSG;H2AX;DDX21;AMD1;ACAA1;MRPL23;CASP3;PPAT;GRPEL1;FURIN;IRF1;MGAT1;RPN1;NUP58;CDC34;FOS;STIP1;DNAJA1;KLHDC3;YKT6","CD8_Tem","Down with age"
"ADIPOGENESIS",0.00197487665352265,0.00412148171169943,0.431707695803346,-0.327684113908795,-1.53388666140368,168,"TKT;ABCA1;SLC19A1;DGAT1;CS;CHUK;CCNG2;PDCD4;ARAF;COX6A1;MTCH2;COX7B;CYC1;TANK;MDH2;RTN3;IMMT;ATP1B3;ACLY;STAT5A;PPP1R15B;ADIPOR2;ACAA2;UQCRQ;GPAT4;MRPL15;UQCRC1;NDUFS3;ATL2;NMT1;NDUFAB1;RETSAT;LPCAT3;RMDN3;DLD;CDKN2C;ESYT1;GADD45A;UCP2;SDHB;SLC5A6;UBC;PRDX3;GHITM;RREB1;SQOR;PGM1;ACOX1;UQCR10;TALDO1;SLC1A5;PIM3;ARL4A;REEP5;ACADM;RNF11;SUCLG1;AIFM1;PFKFB3;CAT;G3BP2;ANGPT1;ABCB8;RETN;BCKDHA;PLIN2;HADH;ETFB;ELMOD3;ESRRA","CD8_naive_Tcm","Down with age"
"ALLOGRAFT REJECTION",0.0029838426667661,0.00572897792019091,0.431707695803346,-0.324723779225415,-1.50752168305073,156,"IRF4;GBP2;EIF3A;GZMA;EIF4G3;CCL5;CAPG;PRKCG;EIF3J;CD7;FAS;UBE2N;FYB1;CXCR3;IRF7;NME1;TRAT1;TLR1;UBE2D1;CCND2;CSK;CD74;IRF8;IL27RA;EIF5A;HIF1A;AKT1;IL15;CD2;ETS1;ABCE1;PTPRC;GALNT1;IFNG;IL4R;GLMN;STAT1;TAP1;WAS;TAPBP;ABI1;IL2RG;TGFB1;CCL4;RPS19;BCL10;BRCA1;LCK;NCK1;TRAF2;ST8SIA4;CD3G;TAP2","CD8_naive_Tcm","Down with age"
"ANDROGEN RESPONSE",0.00279263758872397,0.00558527517744793,0.431707695803346,-0.391164483536195,-1.63968204558703,84,"SRP19;ARID5B;PMEPA1;UBE2I;ZBTB10;CAMKK2;SCD;ZMIZ1;DBI;TMEM50A;B4GALT1;MAK;NCOA4;HMGCR;SLC38A2;GSR;SRF;GNAI3;CDK6;IDI1;VAPA;CENPN;MAF;NGLY1;HMGCS1;AKT1;ELOVL5;UBE2J1;TARP;RRP12;STK39;ADRM1;PTK2B;SORD;ELL2;UAP1;PA2G4;XRCC6;TSC22D1;PDLIM5;SGK1","CD8_naive_Tcm","Down with age"
"APICAL JUNCTION",0.000129638773693194,0.000388916321079581,0.518848077743792,-0.381623523342835,-1.7183898348736,130,"EVL;MAP3K20;CDH1;ITGB1;PIK3R3;EPB41L2;JUP;ARPC2;PLCG1;MAPK11;ACTN4;ATP1A3;MSN;PFN1;MVD;RHOF;FYB1;B4GALT1;MAP4K2;PECAM1;AKT2;SKAP2;NF2;BAIAP2;RSU1;ADAM23;RAC2;MYH9;NEGR1;WASL;GNAI2;PTPRC;VAV2;PTEN;MPZL1;NEXN;ADAM9;CDK8;IRS1;ACTB","CD8_naive_Tcm","Down with age"
"APOPTOSIS",0.000372399977199713,0.000940799942399275,0.49849310876659,-0.367033424085875,-1.66146499134183,135,"CD38;PAK1;PMAIP1;JUN;PDCD4;ROCK1;WEE1;SMAD7;CD69;FAS;ETF1;BTG3;CASP2;SPTAN1;RARA;PPP2R5B;DNAJC3;GSR;TNFSF10;BID;CASP4;CASP3;MCL1;CCND2;RELA;GCH1;RETSAT;TOP2A;DNAJA1;ATF3;BCL2L1;BAX;CASP9;EBP;PSEN1;IRF1;CD2;GADD45A;CYLD;TAP1;CDK2;DAP;BIRC3;ANXA1;IGF2R;DFFA;BCL2L11;ISG20;CREBBP;NEFH;LEF1;BNIP3L","CD8_naive_Tcm","Down with age"
"CHOLESTEROL HOMEOSTASIS",0.0183635518363552,0.0339019418517327,0.162190534576841,-0.380603762777474,-1.50213455683026,62,"TP53INP1;STX5;SQLE;ETHE1;MVD;SCD;HMGCR;ATF5;FASN;IDI1;LDLR;CD9;FBXO6;ATF3;PLSCR1;HMGCS1;EBP;TMEM97;FDPS;TRIB3;PNRC1;CHKA;PDK3;FDFT1;ACTG1","CD8_naive_Tcm","Down with age"
